word,start,end
I,702.5654279296875,702.6754279296875
see,702.7554279296875,702.9054279296874
Uh,703.3738279296875,703.4638279296875
that,703.4838279296875,703.7238279296874
that's,703.7238279296874,703.9438279296875
not,703.9438279296875,704.0638279296875
unusual,704.1038279296874,704.6238279296875
in,704.8138279296875,705.0638279296875
in,705.2438279296875,705.3538279296874
human,705.4338279296875,705.7038279296875
law,705.7238279296874,706.0038279296875
PETA,707.1672279296874,707.4272279296875
has,707.4472279296875,707.5572279296875
a,707.5972279296875,707.6372279296875
reputation,707.6372279296875,708.2872279296874
for,708.2872279296874,708.4372279296875
pulling,708.4372279296875,708.7472279296875
stunts,708.8072279296875,709.2572279296875
to,709.3572279296875,709.4572279296875
attract,709.4972279296875,709.7872279296874
attention,709.8272279296875,710.3272279296875
to,710.3672279296875,710.4572279296875
the,710.4572279296875,710.5672279296875
plight,710.5672279296875,710.8572279296875
of,710.8972279296875,710.9772279296875
animals,711.0172279296875,711.5672279296875
Once,712.1672279296874,712.4672279296875
they,712.5672279296875,712.7072279296875
dumped,712.7072279296875,712.9572279296875
horse,712.9572279296875,713.2272279296875
manure,713.2272279296875,713.6472279296875
on,713.6672279296874,713.7472279296875
the,713.7472279296875,713.8372279296875
sidewalk,713.8372279296875,714.4972279296875
outside,714.5472279296876,714.9072279296875
Gordon,714.9072279296875,715.1772279296875
Ramsay's,715.1772279296875,715.5372279296874
restaurant,715.5972279296875,715.9572279296875
in,716.0172279296875,716.0772279296875
London,716.0772279296875,716.5772279296875
after,717.0972279296875,717.3072279296875
a,717.3272279296875,717.3772279296875
guest,717.3972279296875,717.6272279296875
on,717.6472279296875,717.7572279296875
his,717.7972279296876,717.9272279296875
cooking,717.9672279296875,718.2572279296875
show,718.2972279296876,718.5072279296875
made,718.5472279296876,718.6972279296875
a,718.7372279296875,718.7872279296874
dish,718.7872279296874,719.0872279296875
with,719.0872279296875,719.2472279296875
horse,719.2472279296875,719.5172279296875
meat,719.5572279296875,719.9072279296875
They,720.6772279296875,720.7772279296875
made,720.8172279296875,720.9372279296875
a,720.9772279296875,721.0172279296875
comic,721.0372279296874,721.3572279296875
book,721.3772279296875,721.5672279296875
called,721.6072279296875,721.9772279296875
Your,722.1872279296875,722.3472279296875
Mommy,722.3672279296875,722.6472279296875
Kills,722.6672279296874,722.8772279296875
Animals,722.9572279296875,723.5372279296874
and,723.6672279296874,723.7772279296875
then,723.7772279296875,723.9572279296875
handed,723.9772279296875,724.2472279296875
it,724.3272279296875,724.4172279296874
out,724.4372279296875,724.5972279296875
to,724.6172279296875,724.6972279296875
moms,724.7572279296875,725.2072279296875
who,725.2872279296874,725.3872279296875
were,725.4272279296875,725.5072279296875
wearing,725.5872279296875,725.7872279296874
fur,725.8472279296875,726.0372279296874
coats,726.0772279296875,726.5172279296875
at,726.5772279296875,726.6772279296875
performances,726.6772279296875,727.3172279296875
of,727.3372279296875,727.4172279296874
the,727.4172279296874,727.4672279296875
Nutcracker,727.5072279296875,728.1472279296875
They,728.9772279296875,729.0972279296875
campaigned,729.1172279296875,729.5772279296875
to,729.5772279296875,729.6372279296875
change,729.6972279296875,729.9872279296875
the,730.0072279296875,730.0772279296875
word,730.1372279296875,730.3072279296875
fish,730.3672279296875,730.9472279296875
to,731.1072279296875,731.2272279296875
sea,731.2672279296875,731.4972279296875
kittens,731.5172279296875,732.0772279296875
so,732.3372279296875,732.4872279296875
that,732.4872279296875,732.6272279296875
people,732.6272279296875,732.8472279296875
would,732.8872279296875,732.9972279296875
associate,732.9972279296875,733.5072279296875
seafood,733.5272279296875,734.0272279296875
with,734.1072279296875,734.2472279296875
their,734.2272279296875,734.3872279296875
adorable,734.4072279296875,734.7372279296875
kitty,734.7972279296876,734.9772279296875
cats,735.0372279296874,735.3872279296875
and,735.4272279296875,735.5772279296875
stop,735.5972279296875,735.8272279296875
eating,735.8472279296875,736.0672279296875
them,736.1072279296875,736.4172279296874
the,737.0072279296875,737.0672279296875
fish,737.0872279296875,737.2872279296874
I,737.3472279296875,737.4172279296874
mean,737.4372279296875,737.6072279296875
But,738.9072279296875,739.0472279296876
Jeff,739.0472279296876,739.2772279296875
Kerr,739.2972279296876,739.6872279296875
he's,739.9472279296875,740.1172279296875
the,740.1172279296875,740.1872279296875
general,740.2072279296875,740.4872279296875
counsel,740.5072279296875,740.9072279296875
to,740.9072279296875,741.0272279296875
PETA,741.0272279296875,741.3872279296875
he,742.0572279296875,742.1872279296875
says,742.2072279296875,742.4672279296875
this,742.4672279296875,742.6172279296875
monkey,742.6172279296875,742.8472279296875
selfie,742.9072279296875,743.2072279296875
case,743.2072279296875,743.4972279296875
is,743.5372279296874,743.6672279296874
not,743.7072279296875,743.9172279296874
one,743.9772279296875,744.0872279296875
of,744.1072279296875,744.1972279296875
those,744.1972279296875,744.3872279296875
stunts,744.3872279296875,744.8972279296875
We,745.0888279296875,745.1688279296875
first,745.2288279296874,745.4588279296875
saw,745.4388279296875,745.5888279296875
the,745.6088279296875,745.6688279296875
monkey,745.6688279296875,745.9288279296875
selfie,745.9888279296875,746.4288279296875
in,746.5488279296875,746.6988279296875
approximately,746.7188279296874,747.9788279296874
twenty,747.9988279296875,748.2488279296875
fourteen,748.3388279296875,749.0688279296875
um,749.3688279296875,749.6588279296875
when,749.7388279296875,750.2788279296875
the,750.3788279296875,750.4688279296874
dispute,750.4688279296874,750.9388279296875
between,750.9588279296875,751.6288279296875
Mr,751.7088279296875,751.9388279296875
Slater,751.9988279296875,752.4488279296875
and,752.6088279296875,752.7788279296875
Wikimedia,752.8588279296875,753.5188279296875
became,754.1288279296875,754.4688279296874
international,754.5088279296875,755.1088279296875
news,755.1888279296875,755.7488279296875
Uh,756.1888279296875,756.3388279296875
our,756.3788279296875,756.5488279296875
view,756.6088279296875,756.8888279296875
was,756.8888279296875,757.0388279296875
immediately,757.0788279296875,757.9788279296874
that,758.9688279296874,759.2588279296875
Naruto,759.5088279296875,760.0888279296875
who,760.2088279296875,760.3188279296875
created,760.3788279296875,760.9088279296875
the,760.9088279296875,761.0188279296875
who,761.1988279296875,761.3088279296875
created,761.3688279296875,761.7388279296875
the,761.7388279296875,761.8088279296875
photograph,761.8088279296875,762.4088279296875
should,762.8288279296875,762.9488279296875
own,763.0288279296875,763.1088279296875
the,763.1088279296875,763.1688279296875
copyright,763.1888279296875,763.7588279296875
to,763.7788279296875,763.8988279296875
it,764.0188279296875,764.1388279296875
Jeff,764.9337279296875,765.1537279296875
saw,765.1737279296875,765.3437279296875
the,765.3637279296875,765.4537279296875
dispute,765.4737279296875,765.8137279296875
as,765.8937279296875,766.2937279296875
this,766.4437279296875,766.6337279296876
photographer,766.6537279296875,767.1237279296874
wants,767.2037279296875,767.4237279296875
to,767.4237279296875,767.4837279296875
sue,767.5237279296875,767.7137279296875
Wikimedia,767.7337279296875,768.3937279296875
and,768.9937279296875,769.0737279296875
Wikimedia,769.1137279296875,769.7237279296875
is,769.7637279296875,769.8437279296875
claiming,769.8637279296875,770.1837279296875
the,770.2037279296875,770.2437279296875
photo,770.2637279296875,770.5437279296875
is,770.6037279296875,770.6537279296875
in,770.6737279296875,770.7637279296875
the,770.7637279296875,770.8237279296875
public,770.8237279296875,771.1437279296875
domain,771.1437279296875,771.6837279296875
But,772.4437279296875,772.5437279296875
who's,772.6237279296874,772.7837279296875
standing,772.8237279296875,773.0637279296875
up,773.1037279296875,773.1937279296875
for,773.2137279296875,773.3037279296875
the,773.3037279296875,773.3637279296875
monkey,773.3837279296876,773.7737279296875
That's,774.3024279296875,774.6124279296874
what,774.7124279296875,774.9724279296875
the,774.9924279296876,775.0424279296875
law,775.1224279296875,775.3624279296874
is,775.4624279296875,775.7724279296875
And,775.8124279296875,775.8924279296875
our,775.9124279296875,776.1724279296875
argument,776.3024279296875,776.7224279296875
very,776.7224279296875,776.8724279296875
simply,776.9524279296875,777.4624279296875
is,777.9424279296875,778.2224279296875
that,778.2924279296875,778.5424279296875
that,778.6824279296875,778.9024279296875
that,779.2124279296875,779.3824279296875
should,779.4024279296875,779.5224279296875
apply,779.5624279296875,779.8324279296875
equally,779.8524279296875,780.2024279296875
to,780.2024279296875,780.2724279296875
him,780.3524279296875,780.5924279296875
even,780.6124279296874,780.8024279296875
though,780.8224279296875,780.9224279296875
he,780.9624279296875,781.0024279296875
simply,781.0624279296875,781.3624279296874
happens,781.4224279296875,781.7024279296875
not,781.7424279296876,781.9224279296875
to,781.9624279296875,782.0724279296875
have,782.0924279296875,782.1824279296875
been,782.2424279296876,782.4524279296875
born,782.4924279296876,782.8524279296875
human,783.0624279296875,783.4024279296875
But,783.6910279296875,783.8210279296875
certainly,783.8410279296875,784.1510279296875
the,784.1710279296875,784.2410279296874
monkey,784.2610279296875,784.5410279296875
didn't,784.5610279296875,784.8010279296875
think,784.8410279296875,785.0810279296875
like,785.1010279296875,785.3610279296875
now,785.6510279296875,785.9210279296875
uh,786.0910279296875,786.2610279296875
this,786.3010279296875,786.4610279296875
is,786.4810279296875,786.5710279296875
great,786.5910279296875,786.7510279296876
I've,786.7910279296875,786.8610279296875
got,786.8810279296875,786.9710279296875
a,786.9910279296874,787.0410279296875
camera,787.1010279296875,787.4310279296875
in,787.4310279296875,787.4910279296874
my,787.4910279296874,787.6110279296875
hands,787.6710279296875,788.0810279296875
I'm,788.1010279296875,788.1910279296875
gonna,788.2310279296875,788.3210279296875
snap,788.4010279296875,788.6410279296875
a,788.6410279296875,788.6810279296875
couple,788.7010279296875,788.9710279296875
frames,789.0110279296875,789.5110279296875
and,789.5310279296875,789.6110279296875
update,789.6510279296875,789.9210279296875
my,789.9410279296875,790.0810279296875
Bumble,790.1210279296874,790.3710279296874
profile,790.4110279296875,790.8510279296875
with,790.8710279296874,790.9710279296875
whatever,790.9910279296874,791.2610279296875
I,791.3010279296875,791.3810279296875
get,791.4610279296875,791.7410279296874
You,791.8010279296875,791.9010279296875
know,791.9410279296875,792.0910279296875
like,792.0910279296875,792.2110279296875
the,792.2310279296875,792.2810279296875
monkey's,792.3010279296875,792.5810279296875
not,792.5810279296875,792.7710279296875
thinking,792.7710279296875,793.0610279296875
of,793.1210279296874,793.2310279296875
it,793.2310279296875,793.3610279296875
as,793.3610279296875,793.9010279296875
I'm,794.5010279296876,794.6910279296875
taking,794.7110279296875,794.9410279296875
a,794.9410279296875,794.9710279296875
photograph,794.9710279296875,795.5410279296875
here,795.5410279296875,795.7810279296875
But,795.8833279296875,796.1733279296875
that's,796.2633279296875,796.5433279296875
not,796.5433279296875,796.7533279296875
required,796.7733279296875,797.4033279296875
uh,797.5633279296875,797.7933279296875
under,797.7533279296875,797.9333279296875
the,797.9733279296875,798.0433279296875
copyright,798.0433279296875,798.5533279296875
law,798.6533279296875,798.9433279296875
All,798.9833279296874,799.1933279296875
that's,799.1933279296875,799.3433279296875
required,799.4033279296875,799.9833279296874
is,800.6933279296875,800.8533279296875
that,800.8533279296875,800.9533279296875
the,800.9533279296875,801.0133279296875
copyright,801.0133279296875,801.5633279296875
law,801.6233279296875,801.9233279296875
uh,802.6633279296875,802.8933279296875
simply,802.8733279296875,803.4433279296875
provides,803.6333279296875,804.3733279296875
that,804.4533279296875,804.7733279296875
the,804.8033279296875,805.0333279296875
author,805.1033279296875,805.5533279296875
uh,805.8933279296875,806.0233279296875
the,806.0433279296875,806.1233279296875
creator,806.1433279296875,806.8933279296875
of,806.9733279296875,807.2033279296875
the,807.2033279296875,807.4733279296875
of,807.5133279296875,807.7133279296875
the,807.7133279296875,807.9233279296875
image,807.9233279296875,808.5133279296875
is,808.8733279296875,809.0033279296875
entitled,809.0233279296875,809.5633279296875
to,809.5833279296875,809.6833279296875
own,809.7633279296875,809.9433279296875
it,809.9833279296874,810.1033279296875
It,810.5233279296875,810.6033279296875
doesn't,810.6033279296875,810.9033279296875
say,810.9433279296875,811.2933279296875
that,811.3533279296875,811.5033279296875
the,811.5233279296875,811.7933279296875
that,811.8433279296875,812.0433279296875
the,812.0433279296875,812.1533279296875
author,812.1933279296875,812.6333279296875
has,812.7333279296874,813.0333279296875
to,813.0333279296875,813.1333279296875
know,813.1733279296875,813.6533279296875
that,814.1433279296875,814.3133279296875
he,814.3333279296875,814.4633279296875
or,814.5033279296875,814.6033279296875
she,814.6233279296875,814.9333279296875
is,814.9933279296876,815.1033279296875
making,815.1433279296875,815.3833279296875
a,815.4433279296875,815.4733279296875
photograph,815.4733279296875,816.1333279296875
Yeah,816.5173279296876,816.7173279296875
If,816.4171279296875,816.4971279296875
somebody,816.4971279296875,816.8071279296875
gives,816.8271279296875,817.0071279296875
you,817.0671279296874,817.1471279296875
